run_id,plot_size_mb,deadline_s,commitment_ratio,energy_j,energy_wh,avg_block_interval,avg_tx_rate,n_deadlocks,deadlock_rate,p_51_attack,gini,effective_capacity_tib,throughput_efficiency
1214,5.815909357365277,188.36286363561868,0.33825496226815227,872.4528409906134,0.24234801138628148,189.45384608491574,1547.8444810579736,125,0.25,0.32939603018547814,0.4494286721541662,1.8761255266481263e-06,0.154
1215,6.563615459207248,203.10339805869364,0.34768792652842706,921.3110135948584,0.25591972599857177,198.3830635128921,1586.9089649758107,135,0.27,0.3218496587772583,0.46516095240875893,2.1763704772393202e-06,0.104
1213,5.707880365448317,190.71568303091297,0.3323673253857693,877.7096573882495,0.24380823816340264,175.20597345469687,1582.3548924573201,140,0.28,0.33410613969138453,0.48513901515573427,1.809227877317433e-06,0.15
1216,7.339333412347126,225.36275882818785,0.34220322671640546,910.6103565195533,0.25294732125543146,229.36010493083168,1493.857908705099,118,0.236,0.3262374186268756,0.49643458825162656,2.39519460263511e-06,0.044
1218,5.119936735149363,196.69254951923207,0.36666362593454044,874.9458619969703,0.24304051722138062,195.3719491286767,1442.667172867069,109,0.218,0.3066690992523676,0.47857235829493383,1.7903276137021238e-06,0.17
1217,6.2524022384821,196.97841794369057,0.35573992094163065,730.5062360602823,0.20291839890563396,194.33096938241593,1514.3455773373046,117,0.234,0.31540806324669546,0.4574651556248791,2.121190145504853e-06,0.138
1219,6.924436777421252,174.44460934009402,0.35498942070766326,903.2333557949446,0.2508981543874846,171.61680809298971,1479.461458581189,114,0.228,0.31600846343386935,0.4571565824343635,2.3442285540996636e-06,0.218
1221,8.626471244557857,209.86762289993192,0.3324458780003109,835.6348096645609,0.23212078046237802,216.10745505090526,1512.366733872705,128,0.256,0.33404329759975127,0.47725206285210714,2.7349803990759575e-06,0.092
1222,5.812906659597523,188.45013008933972,0.3374622499543211,1012.340817894322,0.2812057827484228,187.46376077225483,1522.4479416369832,129,0.258,0.3300302000365431,0.4367277825686842,1.8707624055120823e-06,0.172
1220,7.14089320952597,202.9285878417971,0.3361989791309389,1041.4300534745926,0.2892861259651646,195.7211227773624,1533.4341019499177,117,0.234,0.3310408166952489,0.4651545698123306,2.2895441123253676e-06,0.11
1223,8.361678430904554,205.77415532002163,0.3294356816937034,1078.846088470771,0.29967946901965864,215.30675880014675,1477.6663785419198,109,0.218,0.33645145464503723,0.45843560023761604,2.627024873722628e-06,0.142
1225,6.023031845356328,206.93657575687934,0.35707857264514764,1063.4870710986206,0.2954130753051724,216.91452613877948,1488.933222764105,107,0.214,0.31433714188388184,0.4684778595694714,2.051063169799907e-06,0.096
1224,6.797578388699047,195.28655049413302,0.3226511791042692,1052.2647019183264,0.29229575053286844,202.4142134269804,1455.7469635020511,118,0.236,0.3418790567165846,0.46780655399510895,2.091643030326315e-06,0.174
1226,6.443652603143888,202.27055574673275,0.34645889441526373,897.8632791227304,0.24940646642298067,205.48776321702036,1457.9585790790009,115,0.23,0.32283288446778896,0.4556853386906141,2.1290404862225223e-06,0.128
1228,5.449391090836706,181.4136886494152,0.3232190051369901,872.0315324805299,0.24223098124459164,174.16861567874935,1496.3379124747776,113,0.226,0.3414247958904079,0.4511490784101208,1.679751173956506e-06,0.218
1227,6.700724107441032,209.29497555717137,0.3138044231871317,1099.01437205987,0.3052817700166306,215.9505323347675,1452.5537677757366,107,0.214,0.34895646145029463,0.48915579546101784,2.0053070673672112e-06,0.094
1229,5.757740044235487,213.19597928522046,0.3577350224406092,1210.4037956377115,0.33622327656603096,203.25831422915624,1506.6637518862537,128,0.256,0.31381198204751265,0.4822166166480275,1.9643261565511474e-06,0.082
1230,6.2116038806533185,173.43550866599583,0.33917538527942487,798.3744567059007,0.22177068241830575,166.24624952392688,1481.9317558666185,110,0.22,0.3286596917764601,0.45735727141572147,2.009223117278824e-06,0.21
1232,7.6499369824098045,179.36300938003524,0.35134086638957807,878.8880255005178,0.24413556263903272,168.9123657515507,1504.2464584723023,129,0.258,0.31892730688833754,0.476321723934983,2.5632243034606314e-06,0.216
1231,4.612726415096249,174.21936005123797,0.3170708343188244,839.2556528312617,0.23312657023090602,186.7511809662299,1448.4318538639095,105,0.21,0.3463433325449405,0.44552590122736485,1.3948068741980053e-06,0.244
1233,5.668196390739944,175.9553764371688,0.32391986321024363,1014.9679860874211,0.2819355516909503,177.40177265336538,1502.9847261046057,128,0.256,0.34086410943180506,0.4706560080108219,1.7509855265972896e-06,0.228
1234,7.271473174036454,203.02078194070324,0.33443785673938126,898.1498334815337,0.2494860648559816,210.7190792987286,1504.4234432319263,120,0.24,0.332449714608495,0.4940306559716678,2.3191985165239884e-06,0.088
1235,7.5481062777558865,204.61445987875763,0.3195825826752106,1093.6784510863956,0.303799569746221,194.29484626593862,1426.7021394122503,103,0.206,0.34433393385983146,0.44394086265186594,2.300494478752324e-06,0.128
1237,4.92044156148402,238.59830339205678,0.35332846593317807,1204.7699956956649,0.3346583321376847,263.7820683808274,1440.302036908979,107,0.214,0.31733722725345753,0.48261329942166004,1.65799338210392e-06,0.006
1236,5.893433833367278,197.00074289079018,0.31582839268810164,948.0389028601655,0.26334413968337933,209.13811363499332,1517.3679878932326,118,0.236,0.3473372858495187,0.46425565092660936,1.775087103849473e-06,0.158
1238,4.871674414292663,178.97238057659658,0.3403109509536932,982.0068459617081,0.2727796794338078,182.72998933033202,1518.793569941854,127,0.254,0.3277512392370454,0.4803334251148566,1.5810815359732746e-06,0.23
1240,4.822763202168512,217.73600471640623,0.3208638486934541,1174.7416063489031,0.32631711287469534,224.7600971117653,1497.540938027033,117,0.234,0.3433089210452367,0.49394574949682213,1.4757636665200764e-06,0.08
1239,5.155129501424142,194.4351978436079,0.317777232156756,1011.6470760245819,0.28101307667349495,203.57275794359086,1451.6436474114853,115,0.23,0.34577821427459515,0.46730565555035836,1.5622928470346465e-06,0.156
1241,7.178868648411154,218.68576257376128,0.33091465317373964,1225.6519002717162,0.3404588611865878,206.99375814355662,1559.0164799382594,135,0.27,0.33526827746100824,0.5071215605015031,2.265541867226419e-06,0.048
1242,4.919894098972432,206.24388190752364,0.3341155121958382,950.3089228922553,0.26397470080340424,223.22157934964474,1532.4449346871404,121,0.242,0.3327075902433294,0.46534816421577424,1.5676621788286742e-06,0.114
1243,6.331523170983802,201.32840508844714,0.35004437117377735,969.7063455400512,0.26936287376112533,195.50411628007052,1482.0724351333467,120,0.24,0.31996450306097807,0.49193432222154443,2.113641783675409e-06,0.136
1244,6.385345664090542,204.83849434411434,0.3274660807046903,908.8490544806497,0.25245807068906934,213.33643144878414,1535.4575733301406,121,0.242,0.33802713543624774,0.481666545194486,1.994117849888246e-06,0.12
1245,8.270603022358134,204.71610443522223,0.3523266673566812,974.9375466117946,0.27081598516994293,211.02146170845856,1500.8671213705009,120,0.24,0.31813866611465497,0.44238675435881875,2.778963088891541e-06,0.12
1247,6.5991310170199995,202.0597684454699,0.34741389565930164,1045.1342625135599,0.2903150729204333,212.68493636977328,1522.8277006921187,127,0.254,0.32206888347255863,0.4659598663150802,2.186422171200797e-06,0.116
1246,7.4951755612395745,165.5344348703746,0.3427920713512147,902.600487355799,0.25072235759883305,164.27014663795075,1415.8573464592146,99,0.198,0.32576634291902823,0.45564721457830076,2.450262790468518e-06,0.27
1248,6.171869202573613,172.8125756368811,0.334622259621108,882.9356561070521,0.24525990447418114,164.48020756568897,1474.2737307516225,113,0.226,0.3323021923031136,0.4371709114447557,1.9695709406386453e-06,0.23
1249,5.912298193278208,205.03607247556502,0.33138152022996303,1105.593917591515,0.30710942155319865,200.90439402929076,1532.2461185535026,124,0.248,0.33489478381602955,0.4472610942607884,1.8684638627447094e-06,0.106
1250,7.3124889873061205,184.02041121789742,0.31991811951358723,925.3225428394512,0.25703403967762534,182.89983241815034,1468.9853466775153,113,0.226,0.3440655043891302,0.47800956573941966,2.231023526938238e-06,0.198
1252,6.234451099823851,217.07691550570664,0.33527349721004646,1135.8709085644841,0.3155196968234678,224.8123793678205,1428.902932121969,106,0.212,0.3317812022319628,0.4702846190047202,1.9934141382436402e-06,0.088
1251,4.560831537065869,225.80731471431395,0.34729528734063103,1258.1653644904795,0.3494903790251332,201.6570998756934,1502.0674188538767,116,0.232,0.32216377012749514,0.4590972083597607,1.5105774871611624e-06,0.046
1253,6.463123770060377,224.63626201897608,0.36581679067878586,1082.7743855537983,0.30077066265383284,214.3718865854494,1452.543516978149,113,0.226,0.30734656745697125,0.4796251834503001,2.254790492366087e-06,0.04
1255,7.113979865123766,232.01701970708964,0.32715206763550514,1196.2818433529771,0.33230051204249367,225.2466973686177,1531.6944495646933,126,0.252,0.33827834589159583,0.48460161854810335,2.2195369930196685e-06,0.018
1254,5.025791635160285,201.65864076835652,0.3169977614914729,1106.2440936384794,0.3072900260106887,203.76675563504284,1493.2462840965777,125,0.25,0.34640179080682165,0.4793459529997303,1.5193602543529318e-06,0.112
1256,4.8887645444812255,179.7362757483819,0.33139643807266933,870.8269329826172,0.24189637027294922,176.73366131826032,1469.5771325768624,105,0.21,0.3348828495418645,0.4393353106447533,1.54506602918342e-06,0.182
1258,5.894801162642623,185.6052932364565,0.3402639381965216,816.5703902098301,0.22682510839161946,178.53036530447278,1500.8672977535819,127,0.254,0.3277888494427827,0.47234674967588847,1.912868746267522e-06,0.184
1257,7.676232605982688,190.78049337375253,0.3349292605110587,980.8934239970398,0.2724703955547333,188.37531198534285,1444.9418854771388,109,0.218,0.332056591591153,0.4405755117237208,2.451891813500079e-06,0.158
1259,6.752279989286943,187.62354343170057,0.32228869656782316,932.9978175462812,0.25916606042952256,183.24409807582717,1511.4519756126374,125,0.25,0.34216904274574145,0.46279152882576124,2.075370327575954e-06,0.17
1260,6.116495735287238,216.56945723849793,0.34911870226584046,1200.1318984579386,0.33336997179387184,209.66579618500066,1487.4810007351962,126,0.252,0.3207050381873276,0.48988448292021747,2.0364599738292964e-06,0.07
1261,7.048572030168814,196.77543185929943,0.30665830039658704,1044.5645055798768,0.29015680710552133,189.7811436033976,1506.9425028618978,124,0.248,0.35467335968273034,0.48298211168125177,2.061370009417047e-06,0.134
1263,4.139588116515074,182.33010537401745,0.3350780948121643,879.4734254379275,0.24429817373275764,182.34096941230186,1489.5774053142454,123,0.246,0.33193752415026856,0.507476693751845,1.322827624691912e-06,0.212
1262,7.30147252994543,211.72161070537743,0.3364752025458634,1173.0713142045724,0.3258531428346035,209.78351002927127,1509.6896006589168,125,0.25,0.33081983796330927,0.46681563321151576,2.342953155895659e-06,0.106
1264,5.432444243285265,228.27316050036154,0.32946800620229066,1228.0340533482733,0.34112057037452037,221.50742844429251,1516.8831389479665,123,0.246,0.33642559503816744,0.47611877074666076,1.7069020973589973e-06,0.02
1266,6.264583966122829,201.83538179717496,0.3407303604919328,1200.8065644180742,0.33355737900502064,190.89206099751078,1476.8936808737053,110,0.22,0.3274157116064537,0.5118640008577836,2.0356502085771687e-06,0.138
1265,4.748964280651698,184.4085484932082,0.3230236435636282,974.0530566462133,0.27057029351283707,179.05862212826088,1468.9304865412703,109,0.218,0.3415810851490974,0.4751314312584994,1.46296286114658e-06,0.198
1267,6.385865166909354,178.8096275121442,0.365656884686447,963.0415566124449,0.2675115435034569,183.21382817505418,1541.722619326432,123,0.246,0.30747449225084234,0.45279886912984957,2.2268634442899442e-06,0.194
1268,5.859136684615891,210.1225999979357,0.364794602835517,1111.7595780713204,0.3088221050198112,199.84219045168342,1468.3166847403827,119,0.238,0.30816431773158637,0.46683096608294106,2.0383657835230466e-06,0.1
1269,5.404765185242307,173.0748960825612,0.35210811441768053,827.2997430873975,0.22980548419094374,163.19182217572973,1544.9756384841035,126,0.252,0.31831350846585554,0.4859707636378941,1.8149010450801798e-06,0.198
1271,6.5552145798013886,200.6694404059895,0.3273569528260596,977.0869703417698,0.27141304731715826,190.40965765317398,1538.7465128444526,127,0.254,0.3381144377391523,0.49921123749071666,2.0464850139281664e-06,0.128
1270,5.500193835038293,198.41200897791902,0.3343753835910817,1366.9974224566672,0.37972150623796314,197.16955242136743,1511.1149954383225,118,0.236,0.3324996931271346,0.45608788072060713,1.7539304956590958e-06,0.138
1272,6.470557784013043,183.29942269652463,0.3632230561630466,1000.6039768464665,0.2779455491240185,187.51902915749218,1455.4666516141187,116,0.232,0.30942155506956265,0.4096305438905256,2.241378568066414e-06,0.19
1274,6.105149039493688,199.38492940049198,0.3384502455399989,1051.6004606050485,0.2921112390569579,204.4502160276798,1477.4039450199339,113,0.226,0.3292398035680008,0.46593929246261623,1.9705669321774743e-06,0.144
1273,8.193739911023528,243.72028248793356,0.3433989574028626,1325.231283729512,0.3681198010359755,256.48754958420756,1474.3723227060436,110,0.22,0.3252808340777099,0.5012554816089604,2.683374159503654e-06,0.0
1275,6.828885214424766,189.733570818275,0.316614436984745,843.1258732901349,0.23420163146948192,185.15727379384785,1411.7101147043522,101,0.202,0.34670845041220394,0.48843784216862596,2.0619617914185972e-06,0.202
1276,6.819028395986221,234.36747851002372,0.316734868715774,1242.0874670495284,0.34502429640264676,241.48745228935283,1531.063820437654,132,0.264,0.34661210502738077,0.5092669475807682,2.0597687375753693e-06,0.006
1277,5.274196675323422,191.44673277436573,0.3525802465466189,876.2838160205945,0.2434121711168318,198.31112584404676,1490.832293506067,116,0.232,0.31793580276270483,0.4634840096222637,1.7734313622673891e-06,0.146
1278,6.129625493881336,206.06300759588555,0.3322456968714152,1042.7321402749903,0.2896478167430529,212.03398992898937,1443.7047616774742,107,0.214,0.3342034425028678,0.4679708305026175,1.942197507644078e-06,0.134
1279,6.1453785872995885,179.99368851038523,0.3326842226981898,868.3990808241012,0.24122196689558367,183.07584908228222,1455.2727431198873,102,0.204,0.3338526218414481,0.46338435910329545,1.9497590050715097e-06,0.218
1280,4.514085655092308,204.02496821731623,0.3447474188882103,953.3516184393897,0.2648198940109416,218.4768358865457,1436.9442345903892,110,0.22,0.3242020648894317,0.44802605052511174,1.4841264517148677e-06,0.132
1281,6.706983124351123,189.51408513577036,0.3438876453023744,992.416113163404,0.27567114254539,193.19800665388632,1502.8535954221534,112,0.224,0.3248898837581004,0.4365526856698185,2.1996008240851117e-06,0.172
1283,7.346398562917599,215.59664027671727,0.33643627552531313,1007.4886836931313,0.27985796769253646,199.994417105816,1492.2092410092393,105,0.21,0.33085097957974946,0.4439753262217575,2.3570966444325543e-06,0.078
1282,5.168625068578752,207.1969769822337,0.32471943715658363,1036.012139694274,0.28778114991507614,207.12681784404768,1546.2581519613097,125,0.25,0.3402244502747331,0.47466297144314473,1.600602172033597e-06,0.092
1284,6.663230648221614,210.3960905606725,0.3607338453480455,1102.8623845210307,0.30635066236695296,211.15119118582243,1493.5865663481127,121,0.242,0.3114129237215636,0.47350011213022725,2.292301954435284e-06,0.096
1285,5.22446288267048,191.7009631799209,0.3517425648582323,1093.08144457231,0.3036337346034194,181.71228892451862,1555.8444442480074,135,0.27,0.31860594811341414,0.4500074003541882,1.7525348418780788e-06,0.152
1286,5.8092916734323286,201.41948735295182,0.3347479886908757,1080.0221051518845,0.3000061403199679,195.63575815665277,1520.2273896652357,128,0.256,0.3322016090472994,0.45920925175570837,1.854561522865413e-06,0.122
1288,6.623879412297344,203.78180583672733,0.34304075142406476,1004.1003297181691,0.27891675825504697,191.5329273112051,1486.5696993049403,116,0.232,0.32556739886074815,0.4740141623573439,2.166996546685098e-06,0.128
1287,6.2825547046986685,178.0577006610375,0.3111384353833225,831.2331416561552,0.23089809490448757,165.39627774686628,1497.677424771421,124,0.248,0.351089251693342,0.4998196295600413,1.864189377813411e-06,0.188
1289,5.55620634033678,204.02461674972247,0.36756444120036247,1167.6091525254624,0.32433587570151734,216.6922702716285,1497.3249549285551,122,0.244,0.30594844703970997,0.45121338760379476,1.9476546084211343e-06,0.11
1290,4.898799601392838,207.1258662438711,0.30924278591930815,1077.057995742381,0.29918277659510584,209.8761929652546,1439.6335057601166,111,0.222,0.35260577126455345,0.5173144593686231,1.4447388042403389e-06,0.114
1291,6.682550061930792,176.60335141239509,0.34036870424519233,870.1856200783343,0.2417182277995373,179.04445148387745,1431.0534784641693,102,0.204,0.3277050366038461,0.4305113187327955,2.169161706574453e-06,0.238
1293,5.464033815963833,199.36354558344772,0.332970973071462,1074.0826425470652,0.29835628959640703,194.23314003225659,1472.5529571843224,111,0.222,0.33362322154283036,0.5119242192349677,1.735081345173694e-06,0.132
1292,5.781624722693516,212.28137044120876,0.3664100651406547,965.8141548973567,0.2682817096937102,214.54950933881244,1471.995656519236,110,0.22,0.3068719478874762,0.46591251494684205,2.02030705572219e-06,0.1
1294,7.081315349624699,192.64395509845974,0.3420768105577003,928.3967455737313,0.25788798488159204,193.42403185294842,1578.0753267951843,142,0.284,0.32633855155383973,0.46869886788780707,2.310136575081733e-06,0.138
1295,6.313457161406927,207.10904653906948,0.33540798386299564,867.1642611870234,0.24087896144083984,181.1152749920407,1542.8579880912537,130,0.26,0.33167361290960345,0.49157214888520606,2.0194854142311944e-06,0.116
1296,5.719557507230696,212.23943562684724,0.3325062165963728,995.4415461475434,0.2765115405965398,213.9661145473672,1487.726281101518,122,0.244,0.3339950267229017,0.5091589073629708,1.813686778387699e-06,0.078
1297,7.321676727669541,207.2189240219516,0.3476205255076293,1016.3018376554857,0.2823060660154127,222.37447605094493,1526.133916061499,122,0.244,0.32190357959389654,0.46667136428695283,2.427258598012414e-06,0.112
1298,7.848906823570777,184.30111397602957,0.345625157097648,833.5154763587349,0.23153207676631524,181.9988461375795,1470.0469500836846,117,0.234,0.32349987432188154,0.44861144163038047,2.587108282033397e-06,0.21
1299,7.119733420364907,186.0755580526225,0.3328326815579364,1024.588338255888,0.28460787173774665,183.2173675461939,1551.5301666342693,130,0.26,0.33373385475365086,0.4566708133362861,2.259902921941481e-06,0.176
1300,7.024534629146393,215.72168383556664,0.34507733946871977,1025.565634607067,0.28487934294640754,212.18937827152388,1472.2350032991267,111,0.222,0.3239381284250242,0.4963575298430864,2.3117139061276695e-06,0.082
1301,5.33036276556948,223.2365271509749,0.35020190179517874,1250.8805983692387,0.3474668328803441,218.75522519610297,1546.519525366718,134,0.268,0.319838478563857,0.48797757642237244,1.7802268769842533e-06,0.05
1302,6.366557693222119,205.05227399210239,0.3403841218074635,1034.7367737613806,0.2874268816003835,189.18453315745126,1435.2345629924885,109,0.218,0.32769270255402916,0.48761921594915114,2.066683911651575e-06,0.12
1304,6.68425076045767,225.1266671840249,0.34469148767746705,1117.800091454626,0.3105000254040628,239.27395456669663,1479.0883560905588,107,0.214,0.32424680985802634,0.47752452015255004,2.1972697626413292e-06,0.046
1303,7.637745552684188,197.8076035978906,0.3281798950721262,783.1531141903719,0.21754253171954774,197.25575297437416,1496.3845530246786,109,0.218,0.33745608394229903,0.4615954954860067,2.3904366818118053e-06,0.138
1305,5.846694526052443,196.32361176622152,0.3231341116287563,1018.5262510071295,0.28292395861309155,208.35458503596763,1479.0330806011502,117,0.234,0.3414927106969949,0.48424773490269635,1.801744882240933e-06,0.148
1306,7.710134658290709,227.08070127516189,0.3354553397127874,1112.9034172957436,0.30913983813770657,236.7479231725272,1475.4878076955658,109,0.218,0.33163572822977005,0.46784828107506204,2.4665888223917444e-06,0.044
1307,6.173128864948936,206.75979256048907,0.3314688096729205,956.5881785384054,0.26571893848289035,211.6618613040875,1470.094218513716,109,0.218,0.3348249522616636,0.47325674538448625,1.951408078024073e-06,0.11
1309,6.673211746239481,216.11963031428044,0.35830478948704125,999.632035754191,0.2776755654872753,227.6613787927262,1401.5547737645609,100,0.2,0.31335616841036695,0.4632173768377383,2.280276994646824e-06,0.104
1308,6.201358045198581,209.5350856167538,0.3272628345718116,1095.5386394551385,0.30431628873753847,198.63538707596103,1485.8764240600867,111,0.222,0.3381897323425507,0.4452189276704593,1.93545724112167e-06,0.1
1310,6.135666954049942,207.18936002055042,0.3289668966634343,1134.357485571442,0.31509930154762283,197.27395501040843,1485.2692794199413,116,0.232,0.3368264826692525,0.45636306348589095,1.9249261062948187e-06,0.106
1311,4.932157785035274,181.9390208013821,0.3556710038690665,885.2585726767,0.2459051590768611,190.29026630490327,1534.528544960069,131,0.262,0.3154631969047467,0.490678520781809,1.6729598146859432e-06,0.192
1312,8.232250256732216,203.06558705188246,0.320097102464656,1012.4800263822061,0.281244451772835,196.49221696498054,1493.3717475151464,117,0.234,0.34392231802827516,0.4492996693371832,2.5130457438887624e-06,0.116
1314,6.375646036389785,212.0212806605145,0.35640025559468036,888.8023518209666,0.2468895421724907,220.1450420289607,1503.8893122671004,108,0.216,0.31487979552425566,0.4690237257816899,2.1670168656831073e-06,0.08
1313,5.0239084712818505,184.80877287892082,0.3455089205930182,932.8270537459795,0.25911862604054986,176.80971386441772,1453.9952836571285,113,0.226,0.3235928635255854,0.4610048188506474,1.6553928309161304e-06,0.192
1315,6.309826429080034,237.17250069759612,0.36476626599849504,1236.129357008343,0.34336926583565086,226.7555875474493,1540.364596835869,118,0.236,0.3081869872012039,0.4856191452306894,2.1949880844441812e-06,0.008
1317,7.277153348926433,185.83190547015428,0.36188528014220717,964.6342648940383,0.2679539624705662,189.08054909592911,1524.9770647799064,119,0.238,0.3104917758862342,0.4540373475487742,2.5114962371006426e-06,0.182
1316,5.637875527603208,221.56270930614542,0.34694628745224804,1171.6983152541768,0.3254717542372713,220.42581919679083,1471.659712223581,115,0.23,0.32244297003820155,0.43608756071204224,1.8654250940511868e-06,0.062
1318,7.089689876024776,185.35988524539667,0.34370058279120436,886.3927305844101,0.2462202029401139,167.8483507206142,1470.2203071760005,109,0.218,0.3250395337670365,0.49709629102178854,2.323847334097497e-06,0.2
1319,7.768885769412048,193.90198113584293,0.33038855125015104,1101.2674433165992,0.3059076231434998,203.20456526381534,1540.4131366033125,133,0.266,0.3356891589998791,0.47571552471787176,2.4478444234695065e-06,0.138
1320,5.956610794527643,172.08936705457623,0.3610514659651255,831.6713980597018,0.2310198327943616,175.5497252952647,1441.6337026751664,100,0.2,0.31115882722789956,0.457283574419193,2.051013049648186e-06,0.234
1322,4.70760896364029,174.9410668399422,0.3270945951546323,875.9596045664719,0.24332211237957552,179.9073696962913,1471.2752908845791,115,0.23,0.33832432387629413,0.49849717591347703,1.4684996110041034e-06,0.23
1321,5.3616442649599225,204.22444428491633,0.3356186341334344,916.939181278296,0.25470532813286,201.4861805005351,1489.5813442681786,119,0.238,0.33150509269325246,0.4992112983277428,1.7161061524536239e-06,0.128
1323,5.6353371644086225,193.10912231790635,0.3369972857642381,908.2571178029804,0.2522936438341612,180.7874436376801,1462.1110627554335,114,0.228,0.3304021713886095,0.44623455803173034,1.8111165321083486e-06,0.134
1324,4.941265894225507,187.8777862934415,0.3175429083928197,953.0040644935485,0.26472335124820795,181.77351193953135,1521.7013775251169,133,0.266,0.34596567328574424,0.47323052736288407,1.496375983423819e-06,0.18
1325,7.461149010976133,206.19671730034375,0.33236066225418637,1118.1696227284974,0.31060267298013816,205.16171288218132,1474.9927612386737,117,0.234,0.3341114701966509,0.4793178035254038,2.3649143471385907e-06,0.126
1326,6.221990902321889,206.55722995702268,0.3550213661368551,1184.9670047527238,0.32915750132020105,195.52098375145195,1427.7414915497545,112,0.224,0.3159829070905159,0.4325887228709395,2.1066090681394586e-06,0.13
1327,5.815554630809572,240.32374486930573,0.36237959333794173,1330.1913779757142,0.36949760499325396,235.4710189825672,1575.4533723635684,136,0.272,0.3100963253296466,0.4665041379464324,2.0098098012422147e-06,0.002
1328,7.022514402193425,220.59646169687645,0.32496457969037545,1197.6627828859903,0.3326841063572195,222.05391100907448,1450.9660157207456,119,0.238,0.3400283362476996,0.44107662349821514,2.176350060537715e-06,0.054
1329,6.397226719235083,208.5535847835961,0.3211641061676379,1015.6757621385746,0.282132156149604,221.29032545179328,1407.77752238322,102,0.204,0.34306871506588965,0.47007932804616503,1.9593807232235586e-06,0.116
1330,6.015813570735442,204.9247681124583,0.3597911005860795,985.0940428200646,0.2736372341166846,195.96454765092582,1466.4315508060515,106,0.212,0.31216711953113635,0.4610065504591498,2.064167199645593e-06,0.118
1331,6.155196091619033,189.64935098351435,0.33283845160973596,1100.4068254851754,0.30566856263477094,197.93725799440324,1470.2367323150709,112,0.224,0.3337292387122112,0.47416647146103386,1.953779160012033e-06,0.152
1332,5.220995682240266,204.0536300271081,0.3282684081504886,1046.2596308583995,0.2906276752384443,188.01342156707864,1501.4805878861496,122,0.244,0.3373852734796091,0.48947217831344775,1.63449091107329e-06,0.13
1334,7.378141228036988,206.1503509118491,0.33785448048730976,1018.8279369644504,0.28300776026790286,185.99752937399975,1479.730631895813,108,0.216,0.32971641561015214,0.45662269451833776,2.3772602763752347e-06,0.124
1335,5.2903422941817615,208.9910580377687,0.34345585909758736,966.081275056362,0.2683559097378783,209.61881991178694,1477.5046930463548,114,0.228,0.32523531272193007,0.4614090578531056,1.732825334137438e-06,0.128
1336,5.343603752356967,201.2169069691235,0.34992076170684877,1109.4494452773138,0.3081804014659205,190.00820344941917,1477.197841258747,116,0.232,0.32006339063452094,0.4429116513507925,1.78321637657578e-06,0.148
1333,6.103546040325315,201.5960735279794,0.366924153142533,853.9599541251732,0.23721109836810367,196.00078127262188,1524.8861725117713,127,0.254,0.30646067748597355,0.4556978822764662,2.1357903118255874e-06,0.108
1337,5.656792359256625,155.45468942273868,0.3434347198929202,848.6088820004726,0.23572468944457572,166.5182425179755,1489.3954096851191,118,0.236,0.32525222408566384,0.4920151960051809,1.852740191835127e-06,0.27
1338,6.929449292077022,201.85517407494336,0.339672351246334,890.7104321282782,0.24741956448007726,190.5164450432167,1508.5149534084424,121,0.242,0.3282621190029328,0.4728099274078161,2.244703611261412e-06,0.138
1340,7.623894819027732,193.07000476468662,0.3446694531291691,941.7526167594982,0.2615979490998606,202.25352453471905,1546.3089303933612,133,0.266,0.3242644374966647,0.4857036574051823,2.505992563236803e-06,0.154
1339,6.594260781961306,235.01257714761294,0.3423522473573961,1054.4812758772907,0.2929114655214696,232.79237558833202,1438.4816708104154,114,0.228,0.3261182021140831,0.45833861411977134,2.1529769881870206e-06,0.018
1341,5.1661735273109555,198.2452885368243,0.33238260722675034,928.7846474173375,0.25799573539370485,187.5933084492719,1486.6069391161445,110,0.22,0.3340939142185997,0.4657920330196532,1.6375982536253288e-06,0.12
1342,7.567265089338243,220.61252956326376,0.34845165264336814,1205.3582447060405,0.3348217346405668,233.403815052431,1499.2867525363179,123,0.246,0.32123867788530547,0.46342725203627494,2.5146732581809767e-06,0.032
1343,7.1752623692788156,207.51183111724484,0.32771936242246824,1028.6881262540755,0.2857467017372432,211.60644759430136,1521.6474450786425,109,0.218,0.33782451006202535,0.4448542598894264,2.2425388420810532e-06,0.112
1345,6.341906146010315,183.24467885061705,0.3534283159615769,879.2813739273245,0.24424482609092346,176.46818518969067,1449.8057230744446,104,0.208,0.31725734723073845,0.4965867392072931,2.1375743953426363e-06,0.218
1344,8.192577928344406,221.23017915129438,0.3369863655977138,1151.0730541659962,0.31974251504611007,211.92850998844045,1492.8629530074313,115,0.23,0.33041090752182894,0.46702247012654585,2.632891713093594e-06,0.066
1346,6.56817027515911,173.67403447322522,0.3652419117460217,843.7926010404774,0.23438683362235482,182.48114159534504,1516.9166125989686,128,0.256,0.3078064706031826,0.45223981095812704,2.287837093327052e-06,0.242
1348,7.006377707250228,183.6644733228038,0.34092119786669417,942.4051683690026,0.26177921343583405,187.68108973806912,1494.8812586823021,117,0.234,0.3272630417066446,0.4688676505104416,2.2779681021330356e-06,0.17
1347,6.7333100179772725,197.10900338551082,0.3609916077470009,869.8519768713588,0.241625549130933,196.8470721169995,1497.145083878236,113,0.226,0.3112067138023992,0.44183495251783683,2.318066033218959e-06,0.14
